index,value
0,297.076
1,201.487
2,257.08
3,169.922
4,152.39
5,283.787
6,237.476
7,355.986
8,1.42758
9,90.9018
10,177.516
11,61.9546
12,42.6558
13,1.18955
14,60.5728
15,309.792
16,144.99
17,56.4035
18,1.79201
19,121.354
20,145.867
21,102.146
22,8.39081
23,144.668
24,160.543
25,95.6321
26,146.519
27,89.092
28,12.9952
29,209.92
30,27.9885
31,133.789
32,108.774
33,113.438
34,47.7709
35,104.47
36,50.74
37,134.914
38,123.872
39,61.182
40,82.092
41,155.298
42,111.768
43,148.427
44,159.495
45,53.9363
46,0
47,2.58701
48,125.334
49,89.608
50,22.4463
51,109.286
52,93.9789
53,0.12879
54,174.053
55,28.4134
56,93.2651
57,79.5649
