index,value
0,190.8
1,220.912
2,301.387
3,340.889
4,312.317
5,385.069
6,252.59
7,213.011
8,51.0568
9,72.7668
10,72.1574
11,80.1402
12,51.4917
13,29.7198
14,92.9938
15,35.7836
16,16.1253
17,127.242
18,56.1494
19,53.9631
20,35.1258
21,93.9392
22,75.9467
23,120.246
24,59.0036
25,41.1108
26,0
27,91.8032
28,18.3259
29,24.9765
30,28.8816
31,28.3279
32,37.9959
33,5.625
34,8.62787
35,136.89
36,54.7248
37,72.8401
38,122.703
39,42.6166
40,108.292
41,0
42,85.7706
43,153.958
44,73.6016
45,133.747
46,0
47,127.09
48,11.5001
49,22.2289
50,93.7928
51,29.6833
52,24.2987
53,97.968
54,38.7318
55,61.2965
56,27.1176
57,20.5098
