index,value
0,274.258
1,311.979
2,315.267
3,429.833
4,387.016
5,388.096
6,367.336
7,246.948
8,78.1984
9,20.6653
10,43.3784
11,57.0026
12,117.588
13,95.5526
14,51.4124
15,42.6859
16,18.864
17,99.606
18,61.3703
19,32.5303
20,31.8714
21,38.771
22,4.71207
23,35.8619
24,19.5048
25,51.9834
26,47.4574
27,0
28,67.6317
29,107.945
30,160.003
31,68.1529
32,39.2422
33,45.7471
34,0
35,0
36,80.3596
37,44.6941
38,24.7753
39,48.1752
40,26.2065
41,103.514
42,71.5943
43,69.8092
44,74.0728
45,25.9976
46,1
47,76.7422
48,36.013
49,218.392
50,10.5293
51,96.1738
52,55.6456
53,5.95925
54,162.914
55,35.3645
56,61.0134
57,39.9707
