index,value
0,351.577
1,391.047
2,334.95
3,195.608
4,184.65
5,211.285
6,232.356
7,345.955
8,154.115
9,67.4397
10,196.715
11,60.3088
12,94.5246
13,50.1513
14,103.908
15,99.3331
16,0.104786
17,69.9848
18,165.034
19,193.535
20,161.617
21,15.1328
22,109.508
23,92.7386
24,48.4552
25,39.7702
26,20.7474
27,100.902
28,131.994
29,155.396
30,159.935
31,14.2609
32,103.08
33,80.9813
34,49.9082
35,112.015
36,129.056
37,73.1669
38,138.052
39,126.332
40,88.5442
41,113.462
42,66.279
43,32.5106
44,7.00643
45,13.6249
46,130.161
47,29.4279
48,20.3936
49,1.4364
50,4.02123
51,58.0702
52,205.543
53,42.1519
54,82.8635
55,15.3262
56,178.703
57,31.0442
