index,value
0,234.63
1,220.141
2,196.604
3,271.88
4,286.915
5,251.434
6,261.116
7,285.414
8,108.24
9,74.5747
10,121.015
11,77.0629
12,30.491
13,145.259
14,46.8776
15,148.051
16,239.975
17,36.1645
18,1.93537
19,62.9534
20,11.0468
21,96.3066
22,131.404
23,65.1493
24,70.9661
25,166.394
26,46.8371
27,188.511
28,85.1118
29,33.508
30,156.731
31,21.6009
32,15.275
33,189.325
34,17.8372
35,123.777
36,27.4019
37,3.68516
38,96.0968
39,136.926
40,79.3602
41,125.381
42,117.811
43,102.579
44,103.69
45,163.846
46,115.293
47,92.0767
48,74.3029
49,102.24
50,134.482
51,29.3759
52,165.437
53,42.446
54,7.90087
55,131.842
56,71.8383
57,12.0268
