index,value
0,34.7888
1,35.6722
2,97.843
3,48.6568
4,44.5015
5,54.4641
6,68.6715
7,95.8992
8,179.088
9,8.84578
10,0.745131
11,219.667
12,37.6661
13,91.7499
14,28.9051
15,160.084
16,0
17,169.241
18,61.0106
19,132.166
20,65.5399
21,135.598
22,54.6735
23,0
24,273.656
25,6.94749
26,53.3562
27,207.496
28,0.706392
29,96.3551
30,22.7558
31,202.678
32,187.853
33,102.44
34,138.975
35,112.379
36,68.8147
37,58.9069
38,88.5862
39,174.323
40,24.0723
41,0
42,257.779
43,109.796
44,144.691
45,161.992
46,62.153
47,161.454
48,272.226
49,164.157
50,73.3647
51,4.56191
52,68.815
53,143.839
54,7.03756
55,23.243
56,228.797
57,64.1897
