29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,219,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,468,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,219,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,468,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,468,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,469,468,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,564,565,10,11,459,460,468,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,468,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,461,177,468,470,286,222,640
29,30,27,25,23,24,214,18,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,461,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,346,384,350,26,372,373,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,373,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,469,468,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,10,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,11,459,460,468,469,470,286,222,640
29,30,384,350,26,372,373,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,26,372,373,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,5,639,638,11,459,219,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,5,639,638,11,459,460,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,581,5,639,638,11,459,460,468,470,286,222,640
29,30,27,350,26,372,373,390,108,21,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,564,565,10,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,19,22,636,637,499,5,639,638,11,459,460,469,642,222,640
29,30,27,25,23,24,214,18,108,21,636,637,499,5,639,638,11,459,219,642,222,640
29,30,27,25,23,24,214,18,108,21,636,637,499,5,639,638,11,459,460,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,461,177,287,286,222,640
29,30,27,25,23,24,214,18,108,21,636,637,499,5,639,638,11,459,460,468,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,461,177,468,469,642,222,640
29,30,27,25,23,24,214,390,108,21,636,637,499,5,639,638,11,459,219,642,222,640
29,30,27,25,23,24,214,390,108,21,636,637,499,5,639,638,11,459,460,469,470,286,222,640
29,30,27,25,23,24,214,18,19,22,497,498,5,639,638,461,459,219,642,222,640
