637,636,22,85,87,741,83,81,79,77,78,89,101,88,48
637,636,22,85,87,741,94,84,91,80,78,89,101,88,48
637,636,22,85,87,741,83,81,79,77,75,89,101,88,48
637,636,22,85,86,710,94,84,91,80,78,89,101,88,48
637,636,21,19,86,710,94,84,91,80,78,89,101,88,48
637,636,22,85,87,741,83,84,91,80,78,89,101,88,48
637,636,22,19,86,710,94,84,91,80,78,89,101,88,48
637,636,22,85,87,741,83,81,79,80,78,89,101,88,48
637,636,22,85,87,741,83,81,91,80,78,89,101,88,48
637,636,22,85,87,741,83,81,79,77,78,89,53,51,48
637,636,22,85,87,741,94,84,91,80,78,89,53,51,48
637,636,22,85,87,741,83,81,79,77,78,90,101,88,48
637,636,22,85,87,741,83,81,79,77,78,89,53,88,48
637,636,22,85,87,741,83,81,79,77,75,89,53,51,48
637,636,22,85,87,741,94,84,91,80,78,90,101,88,48
637,636,22,85,86,710,94,84,91,80,78,89,53,51,48
637,636,22,85,87,741,94,84,91,80,78,89,53,88,48
637,636,22,85,87,741,83,81,79,77,75,74,53,51,48
637,636,22,85,87,741,83,81,79,77,75,74,52,51,48
637,636,21,19,86,710,94,84,91,80,78,89,53,51,48
637,636,22,85,87,741,83,81,79,77,75,89,53,88,48
637,636,22,85,87,741,83,84,91,80,78,89,53,51,48
637,636,22,85,86,710,94,84,91,80,78,90,101,88,48
637,636,21,19,86,710,94,84,91,80,78,90,101,88,48
637,636,22,85,86,710,94,84,91,80,78,89,53,88,48
637,636,22,85,87,741,83,81,79,77,75,74,53,88,48
637,636,22,19,86,710,94,84,91,80,78,89,53,51,48
637,636,22,85,87,741,83,81,79,80,78,89,53,51,48
637,636,21,19,86,710,94,84,91,80,78,89,53,88,48
637,636,22,85,87,741,83,81,91,80,78,89,53,51,48
637,636,22,85,87,741,83,84,91,80,78,90,101,88,48
637,636,22,85,87,741,83,84,91,80,78,89,53,88,48
637,636,22,85,87,741,94,84,93,104,92,90,101,88,48
637,636,22,19,86,710,94,84,91,80,78,90,101,88,48
637,636,21,108,18,20,105,737,93,104,92,90,101,88,48
637,636,22,85,87,741,83,81,79,80,78,90,101,88,48
637,636,22,85,87,741,83,81,91,80,78,90,101,88,48
637,636,22,19,86,710,94,84,91,80,78,89,53,88,48
637,636,22,85,87,741,83,81,79,80,78,89,53,88,48
637,636,22,85,87,741,83,81,91,80,78,89,53,88,48
637,636,22,85,86,710,94,84,93,104,92,90,101,88,48
637,636,22,85,87,741,94,84,91,104,92,90,101,88,48
637,636,21,19,86,710,94,84,93,104,92,90,101,88,48
637,636,21,19,18,20,105,737,93,104,92,90,101,88,48
637,636,22,85,86,95,20,105,737,93,104,92,90,101,88,48
637,636,22,85,87,741,83,84,93,104,92,90,101,88,48
637,636,22,85,87,741,94,84,91,80,92,90,101,88,48
637,636,21,19,86,95,20,105,737,93,104,92,90,101,88,48
637,636,22,85,86,710,94,84,91,104,92,90,101,88,48
637,636,22,19,86,710,94,84,93,104,92,90,101,88,48
637,636,22,19,18,20,105,737,93,104,92,90,101,88,48
637,636,21,19,86,710,94,84,91,104,92,90,101,88,48
637,636,22,85,86,710,709,105,737,93,104,92,90,101,88,48
637,636,22,85,87,741,83,84,91,104,92,90,101,88,48
637,636,22,85,86,710,94,84,91,80,92,90,101,88,48
637,636,21,19,86,710,709,105,737,93,104,92,90,101,88,48
637,636,22,19,86,95,20,105,737,93,104,92,90,101,88,48
637,636,21,19,86,710,94,84,91,80,92,90,101,88,48
637,636,22,85,87,741,83,84,91,80,92,90,101,88,48
637,636,22,19,86,710,94,84,91,104,92,90,101,88,48
637,636,22,85,87,741,83,81,91,104,92,90,101,88,48
637,636,22,19,86,710,709,105,737,93,104,92,90,101,88,48
637,636,22,19,86,710,94,84,91,80,92,90,101,88,48
637,636,22,85,87,741,83,81,79,80,92,90,101,88,48
637,636,22,85,87,741,83,81,91,80,92,90,101,88,48
637,636,22,85,86,95,709,105,737,93,104,92,90,101,88,48
637,636,21,19,86,95,709,105,737,93,104,92,90,101,88,48
637,636,22,19,86,95,709,105,737,93,104,92,90,101,88,48
637,636,22,19,21,108,18,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,78,89,101,88,48
637,8,666,504,636,22,85,87,741,94,84,91,80,78,89,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,89,101,88,48
637,8,666,504,636,22,85,86,710,94,84,91,80,78,89,101,88,48
637,8,666,504,636,21,19,86,710,94,84,91,80,78,89,101,88,48
637,8,666,504,636,22,85,87,741,83,84,91,80,78,89,101,88,48
637,8,666,504,636,22,19,86,710,94,84,91,80,78,89,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,80,78,89,101,88,48
637,8,666,504,636,22,85,87,741,83,81,91,80,78,89,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,78,89,53,51,48
637,8,666,504,636,22,85,87,741,94,84,91,80,78,89,53,51,48
637,8,666,504,636,22,85,87,741,83,81,79,77,78,90,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,89,53,51,48
637,8,666,504,636,22,85,87,741,94,84,91,80,78,90,101,88,48
637,8,666,504,636,22,85,86,710,94,84,91,80,78,89,53,51,48
637,8,666,504,636,22,85,87,741,94,84,91,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,74,53,51,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,74,52,51,48
637,8,666,504,636,21,19,86,710,94,84,91,80,78,89,53,51,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,89,53,88,48
637,8,666,504,636,22,85,87,741,83,84,91,80,78,89,53,51,48
637,8,666,504,636,22,85,86,710,94,84,91,80,78,90,101,88,48
637,8,666,504,636,21,19,86,710,94,84,91,80,78,90,101,88,48
637,8,666,504,636,22,85,86,710,94,84,91,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,79,77,75,74,53,88,48
637,8,666,504,636,22,19,86,710,94,84,91,80,78,89,53,51,48
637,8,666,504,636,22,85,87,741,83,81,79,80,78,89,53,51,48
637,8,666,504,636,21,19,86,710,94,84,91,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,91,80,78,89,53,51,48
637,8,666,504,636,22,85,87,741,83,84,91,80,78,90,101,88,48
637,8,666,504,636,22,85,87,741,83,84,91,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,94,84,93,104,92,90,101,88,48
637,8,666,504,636,22,19,86,710,94,84,91,80,78,90,101,88,48
637,8,666,504,636,21,108,18,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,83,81,79,80,78,90,101,88,48
637,8,666,504,636,22,85,87,741,83,81,91,80,78,90,101,88,48
637,8,666,504,636,22,19,86,710,94,84,91,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,79,80,78,89,53,88,48
637,8,666,504,636,22,85,87,741,83,81,91,80,78,89,53,88,48
637,8,666,504,636,22,85,86,710,94,84,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,94,84,91,104,92,90,101,88,48
637,8,666,504,636,21,19,86,710,94,84,93,104,92,90,101,88,48
637,8,666,504,636,21,19,18,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,86,95,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,83,84,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,94,84,91,80,92,90,101,88,48
637,636,22,85,87,741,94,710,709,105,737,93,104,92,90,101,88,48
637,8,666,504,636,21,19,86,95,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,86,710,94,84,91,104,92,90,101,88,48
637,8,666,504,636,22,19,86,710,94,84,93,104,92,90,101,88,48
637,8,666,504,636,22,19,18,20,105,737,93,104,92,90,101,88,48
637,8,666,504,636,21,19,86,710,94,84,91,104,92,90,101,88,48
637,8,666,504,636,22,85,86,710,709,105,737,93,104,92,90,101,88,48
637,8,666,504,636,22,85,87,741,83,84,91,104,92,90,101,88,48
637,8,666,504,636,22,85,86,710,94,84,91,80,92,90,101,88,48
