57,55,52,74,75,89,101,90,92,103,297,295,293
57,58,56,74,75,89,101,90,92,103,297,295,293
57,55,52,74,75,89,101,90,92,103,324,295,293
57,55,52,74,75,89,101,90,92,103,324,294,293
57,58,56,74,75,89,101,90,92,103,324,295,293
57,55,52,74,53,89,101,90,92,103,297,295,293
57,55,52,51,53,89,101,90,92,103,297,295,293
57,58,56,74,75,89,101,90,92,103,324,294,293
57,58,56,74,53,89,101,90,92,103,297,295,293
57,55,52,74,53,89,101,90,92,103,324,295,293
57,55,56,74,75,89,101,90,92,103,297,295,293
57,55,52,51,53,89,101,90,92,103,324,295,293
57,55,52,74,53,89,101,90,92,103,324,294,293
57,58,56,74,53,89,101,90,92,103,324,295,293
57,55,52,51,53,89,101,90,92,103,324,294,293
57,55,56,74,75,89,101,90,92,103,324,295,293
57,58,56,74,53,89,101,90,92,103,324,294,293
57,55,56,74,75,89,101,90,92,103,324,294,293
57,55,56,74,53,89,101,90,92,103,297,295,293
57,55,56,74,53,89,101,90,92,103,324,295,293
57,58,391,76,75,89,101,90,92,103,297,295,293
57,55,56,74,53,89,101,90,92,103,324,294,293
57,58,391,76,75,89,101,90,92,103,324,295,293
57,55,52,74,75,89,101,90,102,103,297,295,293
57,58,391,76,75,89,101,90,92,103,324,294,293
57,58,56,74,75,89,101,90,102,103,297,295,293
57,55,52,74,75,89,101,90,102,103,324,295,293
57,58,56,76,75,89,101,90,92,103,297,295,293
57,55,52,74,75,89,101,90,102,103,324,294,293
57,58,56,74,75,89,101,90,102,103,324,295,293
57,55,52,74,53,89,101,90,102,103,297,295,293
57,58,56,76,75,89,101,90,92,103,324,295,293
57,55,52,51,53,89,101,90,102,103,297,295,293
57,58,56,74,75,89,101,90,102,103,324,294,293
57,58,56,74,53,89,101,90,102,103,297,295,293
57,58,56,76,75,89,101,90,92,103,324,294,293
57,55,52,74,53,89,101,90,102,103,324,295,293
57,55,56,74,75,89,101,90,102,103,297,295,293
