index,value
0,464.319
1,394.014
2,245.287
3,279.546
4,170.243
5,184.244
6,190.391
7,308.219
8,81.6821
9,3.18743
10,1.28408
11,148.627
12,0
13,115.97
14,119.809
15,215.481
16,85.606
17,0.20266
18,110.111
19,137.144
20,146.263
21,52.3871
22,50.5751
23,52.9781
24,13.5304
25,28.3873
26,0.0212294
27,81.4737
28,42.0788
29,92.5954
30,107.787
31,14.1511
32,109.13
33,57.6187
34,151.095
35,51.7329
36,80.5248
37,116.642
38,16.409
39,134.927
40,86.6935
41,77.2851
42,129.718
43,70.3313
44,2.61495
45,55.1955
46,15.9266
47,102.633
48,11.3262
49,122.84
50,132.277
51,91.9974
52,50.5847
53,22.9441
54,34.9613
55,129.648
56,120.801
57,87.541
