index,value
0,220.554
1,211.121
2,257.538
3,485.235
4,522.998
5,528.715
6,287.412
7,271.654
8,62.025
9,215.64
10,93.2747
11,340.347
12,105.363
13,162.832
14,54.2472
15,11.6821
16,126.945
17,27.987
18,110.495
19,52.6206
20,47.4127
21,72.754
22,42.4347
23,3.3553
24,111.495
25,71.3931
26,21.9484
27,9.07063
28,26.0344
29,112.053
30,0.5
31,10.6584
32,22.0638
33,0
34,19.3567
35,26.6933
36,36.6391
37,2.89713
38,35.0126
39,78.8928
40,33.6082
41,175.442
42,52.754
43,40.5488
44,57.7628
45,47.4056
46,7.82327
47,24.6208
48,44.2567
49,59.4625
50,0
51,81.8225
52,57.9673
53,12.7629
54,9.60197
55,28.1032
56,60.8271
57,25.0929
