index,value
0,27.9464
1,30.4771
2,67.9458
3,58.8562
4,58.9953
5,87.4732
6,44.0004
7,14.8995
8,32.9187
9,6.32748
10,57.8962
11,68.5422
12,0
13,8.13446
14,172.199
15,155.875
16,35.9339
17,144.744
18,248.805
19,62.4765
20,207.722
21,115.506
22,206.438
23,95.4396
24,18.559
25,239.614
26,184.186
27,0
28,164.913
29,110.978
30,132.708
31,36.3842
32,106.514
33,204.991
34,316.811
35,61.7815
36,13.4488
37,116.669
38,7.08438
39,0
40,0
41,22.1533
42,23.7302
43,39.0044
44,43.6018
45,91.9901
46,52.6254
47,212.088
48,149.707
49,48.6477
50,27.1319
51,143.835
52,229.081
53,25.6537
54,171.901
55,239.188
56,181.202
57,45.6701
