index,value
0,292.132
1,287.822
2,281.354
3,291.718
4,280.019
5,271.468
6,326.312
7,272.15
8,74.6768
9,28.3262
10,110.835
11,154.115
12,59.7037
13,51.9509
14,18.7702
15,60.8681
16,71.7007
17,101.15
18,57.8213
19,158.329
20,42.0096
21,97.7236
22,31.5786
23,82.121
24,50.3926
25,53.0117
26,31.0241
27,66.0526
28,20.4897
29,68.8168
30,76.6384
31,62.5076
32,14.1797
33,0.2
34,0
35,30.3943
36,61.434
37,87.3115
38,2.18313
39,63.0979
40,0
41,21.0769
42,43.3303
43,47.8203
44,27.8495
45,14.0786
46,81.366
47,37.9518
48,159.572
49,104.726
50,11.1719
51,103.096
52,77.9141
53,0
54,75.8189
55,125.8
56,4.20273
57,127.348
