index,value
0,104.042
1,61.1876
2,80.383
3,76.0673
4,72.3041
5,44.1226
6,78.3108
7,79.3118
8,181.527
9,143.792
10,149.656
11,58.3758
12,66.5009
13,212.263
14,58.5389
15,34.9408
16,205.358
17,124.742
18,3.74603
19,149.302
20,262.766
21,117.324
22,14.8995
23,153.992
24,200.279
25,0
26,58.7293
27,64.6234
28,193.613
29,133.169
30,0.256204
31,114.09
32,198.203
33,90.1455
34,33.0942
35,48.8671
36,68.6416
37,65.04
38,211.595
39,94.222
40,269.061
41,63.9411
42,183.772
43,19.1935
44,90.6461
45,103.506
46,1.29779
47,74.3637
48,120.741
49,2.17679
50,57.0056
51,214.476
52,2.26278
53,1.18725
54,156.425
55,217.996
56,35.8834
57,55.4361
