index,value
0,100.462
1,203.869
2,298.724
3,393.077
4,320.765
5,329.376
6,262.449
7,133.93
8,154.051
9,5.54251
10,80.476
11,16.5152
12,104.972
13,106.631
14,48.4926
15,108.545
16,186.348
17,60.5419
18,50.6796
19,141.897
20,90.1435
21,107.025
22,28.3834
23,9.19186
24,111.072
25,57.0545
26,62.2779
27,84.2861
28,79.7854
29,95.3932
30,44.0042
31,37.4289
32,6.99691
33,126.258
34,157.222
35,53.1231
36,120.748
37,62.1795
38,20.4182
39,137.448
40,155.443
41,88.7784
42,73.9241
43,11.2489
44,99.4854
45,124.553
46,78.3445
47,214.125
48,166.208
49,98.9361
50,41.747
51,61.0056
52,122.402
53,77.5156
54,77.3753
55,186.438
56,107.089
57,143.348
