index,value
0,258.345
1,275.407
2,301.39
3,272.064
4,226.614
5,252.525
6,248.441
7,189.852
8,2.62693
9,173.662
10,134.756
11,169.371
12,73.3943
13,63.727
14,99.9086
15,137.178
16,91.5425
17,48.2962
18,79.305
19,117.394
20,91.2045
21,156.421
22,0
23,40.3647
24,26.715
25,33.929
26,27.175
27,114.975
28,83.0054
29,153.695
30,45.1262
31,141.99
32,9.37578
33,142.34
34,189.313
35,126.874
36,127.224
37,28.2155
38,55.8394
39,1.52015
40,37.9706
41,3.687
42,20.7941
43,137.255
44,120.621
45,163.48
46,24.6037
47,158.027
48,14.2584
49,144.264
50,183.956
51,47.9504
52,45.345
53,104.755
54,90.2388
55,150.423
56,109.471
57,167.016
