index,value
0,268.8
1,237.666
2,209.608
3,279.843
4,203.715
5,185.479
6,216.371
7,238.644
8,0
9,156.015
10,75.8427
11,126.529
12,75.5801
13,139.238
14,171.885
15,19.4371
16,45.2039
17,154.269
18,91.5182
19,44.786
20,98.8416
21,96.2592
22,100.429
23,122.71
24,58.0765
25,207.561
26,93.1659
27,146.411
28,132.634
29,92.4024
30,35.8307
31,0.694062
32,83.0577
33,148.571
34,4.74255
35,15.4951
36,70.6627
37,88.7387
38,102.509
39,0
40,53.8269
41,167.499
42,115.426
43,112.659
44,59.6828
45,3.37865
46,124.709
47,48.3723
48,117.279
49,139.785
50,35.428
51,0.6615
52,76.6544
53,104.414
54,76.898
55,214.116
56,40.3416
57,123.685
