index,value
0,28.7301
1,61.2725
2,60.7712
3,30.83
4,71.6997
5,74.384
6,36.2833
7,44.0257
8,68.6099
9,6.56334
10,197.433
11,51.2906
12,122.845
13,165.817
14,171.932
15,214.948
16,61.136
17,18.9208
18,158.348
19,336.268
20,2.29833
21,2.31851
22,17.4251
23,48.4777
24,208.895
25,156.528
26,264.603
27,9.09827
28,131.443
29,269.414
30,103.527
31,61.1486
32,21.3083
33,117.02
34,156.374
35,218.967
36,55.5878
37,9.68216
38,139.516
39,13.7937
40,35.2314
41,20.6051
42,238.989
43,41.5323
44,50.661
45,329.746
46,187.182
47,113.754
48,192.941
49,5.50531
50,10.6699
51,7.73607
52,214.631
53,239.077
54,211.473
55,30.9493
56,172.275
57,74.1095
