index,value
0,281.901
1,263.038
2,274.833
3,276.578
4,209.565
5,159.557
6,282.38
7,375.645
8,241.282
9,0.415079
10,3.56111
11,75.3462
12,49.3151
13,110.952
14,28.7684
15,36.0152
16,83.474
17,93.5256
18,7.15821
19,53.9798
20,29.2665
21,79.7059
22,61.102
23,50.4032
24,49.1555
25,11.2319
26,60.6696
27,32.415
28,39.197
29,109.712
30,37.2567
31,0
32,53.8135
33,80.7815
34,82.8271
35,145.614
36,80.2029
37,79.2807
38,75.9336
39,51.4223
40,26.7218
41,85.6119
42,76.1818
43,147.806
44,12.0491
45,62.9635
46,130.269
47,88.0705
48,136.066
49,35.4359
50,51.0049
51,57.5974
52,86.7035
53,135.468
54,0.215909
55,7.23965
56,58.8089
57,23.5394
