index,value
0,252.645
1,261.263
2,281.351
3,367.669
4,393.305
5,260.3
6,340.904
7,317.824
8,58.4354
9,81.2046
10,68.4255
11,50.4993
12,11.4739
13,0
14,74.1915
15,50.1793
16,41.2704
17,48.5578
18,54.4253
19,30.0295
20,63.0428
21,0
22,106.99
23,45.7413
24,129.29
25,0
26,21.869
27,13.1905
28,13.6611
29,95.6719
30,24.5188
31,34.072
32,22.2317
33,116.305
34,72.1413
35,7.89769
36,84.8158
37,49.7198
38,84.3751
39,36.6621
40,14.8072
41,64.4961
42,196.488
43,46.5424
44,47.2017
45,52.0479
46,56.9481
47,21.2761
48,6.55954
49,103.825
50,63.3222
51,46.3147
52,111.89
53,103.517
54,41.878
55,63.6776
56,48.1471
57,40.0634
