index,value
0,248.325
1,194.675
2,267.873
3,321.221
4,270.208
5,403.162
6,270.261
7,258.113
8,75.2278
9,54.7003
10,225.113
11,9.68496
12,76.9058
13,0
14,109.201
15,213.249
16,28.3029
17,77.9844
18,43.7498
19,104.393
20,1.71472
21,62.9549
22,65.3655
23,10.381
24,133.144
25,127.741
26,98.9601
27,91.813
28,21.1867
29,110.908
30,32.0702
31,100.437
32,74.141
33,1.19492
34,64.4724
35,115.586
36,36.9914
37,137.273
38,116.751
39,52.3618
40,6.24396
41,13.8601
42,133.397
43,91.7517
44,46.2364
45,120.202
46,242.327
47,1.2883
48,45.2932
49,33.7255
50,62.2107
51,73.2375
52,0
53,2.77164
54,103.745
55,114.659
56,126.424
57,51.1283
