index,value
0,87.6011
1,62.578
2,77.4778
3,129.014
4,137.946
5,61.6273
6,38.464
7,139.867
8,130.846
9,33.4686
10,67.7126
11,113.613
12,213.351
13,80.1543
14,72.4803
15,100.88
16,49.1994
17,182.954
18,212.591
19,195.895
20,74.0467
21,277.798
22,217.299
23,188.198
24,0.331265
25,213.515
26,261.567
27,72.7854
28,63.6029
29,191.107
30,57.6981
31,29.9702
32,231.607
33,25.8781
34,52.5369
35,187.079
36,5.67672
37,40.8006
38,0.115396
39,50.3771
40,182.412
41,18.6339
42,78.7766
43,191.753
44,122.122
45,82.7975
46,124.105
47,43.9401
48,267.988
49,195.325
50,136.05
51,5.95836
52,149.675
53,152.838
54,33.7075
55,116.552
56,200.413
57,23.4926
