index,value
0,28.9918
1,14.4605
2,44.2559
3,49.0401
4,32.8431
5,93.5722
6,70.8062
7,66.8384
8,90.6328
9,56.497
10,188.483
11,133.421
12,36.0627
13,101.054
14,45.8083
15,121.909
16,108.11
17,87.4918
18,123.212
19,78.756
20,4.96569
21,61.8848
22,88.805
23,77.8827
24,263.612
25,40.3794
26,189.036
27,135.634
28,248.253
29,172.137
30,23.6593
31,226.575
32,97.2992
33,35.6274
34,191.576
35,219.772
36,47.2344
37,61.5578
38,73.7929
39,0
40,79.8316
41,221.871
42,73.1219
43,167.828
44,0
45,359.72
46,194.606
47,1.2909
48,16.3596
49,41.5509
50,4.87698
51,51.4253
52,7.66159
53,73.2108
54,250.517
55,214.329
56,6.03557
57,4.83046
