index,value
0,27.7219
1,37.1751
2,105.817
3,36.8682
4,22.7264
5,84.1805
6,52.7061
7,44.4435
8,94.1914
9,4.40952
10,165.039
11,153.386
12,126.245
13,162.531
14,20.8808
15,15.1468
16,38.2726
17,170.102
18,211.53
19,76.1844
20,169.342
21,92.7502
22,161.805
23,99.9023
24,103.507
25,199.15
26,9.56309
27,159.687
28,171.543
29,254.772
30,223.527
31,171.772
32,0
33,98.7689
34,58.3419
35,192.223
36,84.0057
37,137.664
38,3.78086
39,45.8005
40,8.14536
41,28.2131
42,57.0406
43,7.46607
44,37.1165
45,0
46,194.866
47,55.3252
48,0
49,31.6957
50,91.708
51,205.156
52,195.334
53,103.617
54,317.915
55,74.225
56,40.1773
57,26.0627
