index,value
0,69.1948
1,44.1697
2,23.9861
3,113.758
4,59.2318
5,46.0865
6,55.3174
7,58.8614
8,193.786
9,58.8014
10,0
11,0
12,166.95
13,9.91332
14,164.062
15,11.73
16,134.789
17,264.651
18,49.777
19,349.614
20,137.074
21,96.3245
22,241.627
23,41.3617
24,111.682
25,71.9965
26,31.1207
27,6.4871
28,88.8808
29,168.355
30,96.4092
31,0
32,47.1419
33,59.1042
34,0.0689655
35,10.0374
36,166.115
37,265.752
38,224.938
39,264.537
40,4.95954
41,160.525
42,110.537
43,25.416
44,0
45,188.561
46,130.169
47,203.332
48,118.267
49,158.474
50,104.185
51,50.9322
52,204.601
53,23.9231
54,160.635
55,240.787
56,11.1972
57,65.3331
