index,value
0,49.8114
1,73.7291
2,66.2149
3,26.0207
4,41.0043
5,54.5775
6,5.00798
7,69.1187
8,96.7158
9,111.006
10,15.9456
11,136.342
12,173.704
13,43.6657
14,36.7105
15,14.3435
16,75.8725
17,0
18,244.232
19,49.514
20,194.753
21,89.5045
22,29.4705
23,24.0359
24,12.9463
25,0
26,196.087
27,123.714
28,117.807
29,200.167
30,0
31,0
32,147.518
33,23.0461
34,79.4735
35,221.312
36,63.1789
37,201.71
38,102.705
39,108.687
40,0
41,241.466
42,9.18406
43,235.878
44,54.5224
45,228.717
46,24.8091
47,30.3543
48,319.527
49,195.831
50,206.05
51,167.286
52,0
53,127.297
54,153.107
55,41.8657
56,59.5084
57,101.024
