index,value
0,230.552
1,254.06
2,327.631
3,326.667
4,262.615
5,260.594
6,240.851
7,278.744
8,27.7419
9,83.9209
10,75.1512
11,66.5758
12,61.9237
13,72.9508
14,40.1647
15,39.0088
16,168.514
17,101.965
18,77.198
19,65.3339
20,93.8063
21,100.928
22,14.8924
23,20.3856
24,90.3339
25,4.1858
26,63.7228
27,76.0658
28,48.3381
29,52.4099
30,127.789
31,63.6126
32,83.1631
33,56.2382
34,0.0162684
35,24.6256
36,110.222
37,27.8914
38,4.47149
39,102.847
40,126.679
41,42.8664
42,82.6332
43,52.5906
44,35.6432
45,7.88449
46,51.6973
47,82.4576
48,85.4989
49,67.109
50,77.2592
51,127.808
52,116.5
53,151.612
54,32.0576
55,101.541
56,109.134
57,0
