index,value
0,74.7346
1,57.6638
2,59.9709
3,109.403
4,42.6809
5,101.65
6,32.5084
7,34.5212
8,63.7209
9,211.78
10,24.3649
11,154.608
12,32.0532
13,32.4641
14,177.366
15,1.7513
16,125.667
17,38.851
18,279.437
19,245.628
20,91.5469
21,74.131
22,164.641
23,10.8989
24,40.8255
25,44.9298
26,82.9535
27,0
28,61.7872
29,66.4054
30,61.8334
31,212.833
32,75.0545
33,171.101
34,270.229
35,191.191
36,81.8476
37,173.253
38,7.16988
39,33.7904
40,103.004
41,199.88
42,52.9115
43,137.152
44,24.3317
45,91.4367
46,134.898
47,54.3383
48,92.1722
49,183.828
50,0
51,52.6122
52,233.959
53,82.6982
54,149.709
55,100.336
56,61.9398
57,31.1831
