index,value
0,100.444
1,22.3738
2,25.918
3,99.9307
4,36.2829
5,44.4889
6,40.0558
7,70.7049
8,90.8901
9,185.957
10,75.8897
11,107.223
12,19.3969
13,104.773
14,90.0478
15,42.7157
16,145.894
17,0
18,130.374
19,35.6203
20,231.008
21,234.892
22,187.295
23,94.2886
24,0
25,216.013
26,13.2286
27,104.566
28,126.553
29,74.2295
30,212.729
31,2.14744
32,324.396
33,9.52688
34,0
35,25.1822
36,167.865
37,88.3654
38,48.3052
39,2.77447
40,90.2864
41,43.4469
42,181.726
43,119.833
44,218.176
45,0
46,23.921
47,215.995
48,133.555
49,39.452
50,147.971
51,208.321
52,40.0737
53,263.855
54,203.831
55,22.9015
56,30.8468
57,71.5551
