vertex1,x,y
0,923.34,1282.01
1,775.48,1253.11
2,825.24,1105.27
3,1000.52,500.89
4,692.83,896.06
5,854.92,644.75
6,850.33,1341.19
7,1616.12,830.72
8,195.59,685.13
9,947.91,1008.64
10,1500.45,814.36
11,1035.33,1430.29
12,1218.49,786.9
13,1028.95,594.22
14,806.47,375.66
15,349.84,991.07
16,1059.58,837.04
17,775.07,585.62
18,767.9,1344.88
19,855.29,1193.5
20,1506.01,991.82
21,1697.4,1395.65
22,1062.99,1192.14
23,865.22,761.37
24,658.6,698.63
25,1135.88,1237.21
26,1517.04,1114.95
27,928.27,1049.23
28,310.09,754.52
29,1194.31,1176.3
30,1285.77,780.91
31,540.1,970.42
32,1051.18,1419.61
33,1130.86,808.36
34,978.8,543.83
35,770.68,694.76
36,1294.62,1288.35
37,883.02,1073.87
38,569.3,962.63
39,405.65,852.36
40,1365.65,1140.75
41,1178.83,753.76
42,1025.51,1088.64
43,872.32,787.94
44,846.59,739.68
45,688.04,815.13
46,874.88,891.13
47,385.17,985.84
48,786.54,1068.28
49,909.83,-69.63
50,1176.87,765.78
51,988.42,886.44
52,1230.53,1436.47
53,1391.25,686.8
54,1306.87,1047.21
55,1136.45,1433.56
56,1003.44,619.24
57,715.57,1114.25
58,1214.58,767.34
59,1487.13,853.66
60,1099.21,767.1
61,1556.01,787.76
62,557.58,1789.35
63,665.29,1244.89
64,1248.01,1319.5
65,1076.64,1142.68
66,1381.0,534.19
67,995.51,1114.54
68,748.29,1311.15
69,938.06,752.51
70,555.52,1279.94
71,672.71,1204.26
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
