vertex1,x,y
0,1196.71,1216.25
1,1059.82,1020.55
2,837.54,1781.69
3,744.68,724.6
4,981.9,541.98
5,1066.87,1488.94
6,1109.59,889.34
7,942.79,1118.98
8,267.98,1497.74
9,856.36,1122.83
10,656.73,1646.94
11,1596.01,1039.5
12,1017.2,794.64
13,1214.92,317.49
14,1184.19,1087.16
15,1090.0,351.44
16,879.3,1094.15
17,842.29,1423.27
18,414.03,995.05
19,1041.24,1055.13
20,1087.11,1265.54
21,986.13,1194.16
22,1041.59,1336.54
23,650.14,994.44
24,914.73,347.17
25,811.54,1341.05
26,1192.85,930.75
27,1011.89,745.19
28,814.45,1097.42
29,953.61,1054.1
30,698.54,782.66
31,904.83,627.18
32,1168.98,1135.84
33,613.63,753.54
34,982.26,1033.17
35,782.52,1108.3
36,613.84,1280.77
37,1540.94,1614.54
38,1363.59,1068.79
39,826.56,876.65
40,915.97,1480.95
41,413.55,1303.95
42,538.18,1048.83
43,672.87,1068.58
44,990.26,1007.8
45,966.73,1047.04
46,1096.2,970.46
47,1196.8,717.3
48,1080.62,1002.57
49,686.39,1509.61
50,1093.97,763.35
51,1184.25,921.33
52,876.09,741.34
53,464.54,1335.63
54,1343.38,1240.61
55,1025.61,629.29
56,195.88,414.65
57,1600.37,1251.05
58,861.16,611.61
59,1707.32,1240.2
60,1109.44,814.96
61,941.22,1201.55
62,1053.24,1128.79
63,794.31,844.43
64,1017.78,745.09
65,1583.08,1166.98
66,739.4,799.15
67,1154.68,1321.6
68,791.27,758.62
69,951.26,1101.6
70,1573.22,886.84
71,1152.67,1001.66
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
