vertex1,x,y
0,655.19,1191.22
1,925.98,887.92
2,1009.49,1098.46
3,922.59,812.73
4,1519.95,735.9
5,1064.95,1026.64
6,766.44,453.29
7,1172.97,914.08
8,1078.58,534.15
9,1088.22,1225.98
10,1524.28,1304.53
11,1101.73,749.45
12,911.94,1124.21
13,432.97,1260.75
14,952.03,1261.72
15,1378.73,1062.19
16,973.56,1212.95
17,350.39,811.69
18,855.47,1024.11
19,1287.88,864.54
20,1158.29,787.2
21,756.43,1010.46
22,836.07,1100.78
23,880.89,1337.42
24,807.81,1076.9
25,411.39,1186.16
26,1221.44,1189.45
27,1364.55,1779.38
28,559.65,475.09
29,1360.72,800.5
30,970.12,1427.48
31,1355.29,897.92
32,1011.01,1256.88
33,1039.31,1066.7
34,1108.01,1610.51
35,770.88,677.21
36,1346.46,1354.32
37,674.8,1507.38
38,883.4,705.82
39,1152.04,1227.03
40,852.33,720.01
41,1225.48,1008.75
42,1399.0,925.59
43,1293.64,303.2
44,438.53,1123.03
45,1036.5,1041.57
46,1298.32,1428.93
47,618.14,1177.23
48,1209.85,1664.36
49,1193.56,1031.04
50,648.49,969.4
51,1241.93,946.54
52,1079.08,872.52
53,1188.61,359.75
54,719.77,936.14
55,1043.54,400.32
56,505.59,1131.09
57,339.67,640.38
58,1040.84,740.64
59,1319.17,805.87
60,1073.35,940.57
61,981.6,1001.99
62,945.62,1314.5
63,726.66,832.52
64,935.66,1139.24
65,1122.29,1791.95
66,873.79,1109.43
67,1217.67,947.66
68,1056.83,774.05
69,1091.92,943.64
70,1257.71,743.0
71,847.24,1077.91
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
