vertex1,x,y
0,1187.35,541.99
1,678.63,1059.2
2,1197.92,947.01
3,1084.04,1486.53
4,1676.58,1269.02
5,1117.14,817.17
6,959.04,1108.11
7,751.61,1048.63
8,784.17,1131.76
9,760.53,704.54
10,1397.62,1104.4
11,1005.21,933.84
12,1163.92,1081.91
13,1439.13,789.93
14,316.05,830.33
15,1370.87,1340.41
16,1016.07,695.05
17,1126.16,716.45
18,759.76,985.04
19,781.01,776.15
20,1141.77,743.34
21,1691.53,1030.47
22,1290.96,563.53
23,1367.0,707.69
24,944.32,1595.69
25,825.94,1133.25
26,773.57,783.5
27,858.4,1121.28
28,404.69,1164.53
29,789.77,1288.38
30,837.5,963.12
31,949.15,1283.18
32,1038.21,408.85
33,1105.11,693.67
34,995.67,1047.52
35,831.38,1095.59
36,430.63,735.58
37,833.16,1075.23
38,717.99,819.09
39,1135.16,919.68
40,1263.69,1297.18
41,1272.19,1263.59
42,1219.52,710.85
43,961.28,693.4
44,848.63,880.76
45,783.34,992.24
46,562.83,809.21
47,1287.64,1301.79
48,949.33,1100.74
49,638.56,1117.76
50,760.32,632.7
51,748.58,1338.51
52,1012.48,182.15
53,1309.57,1241.88
54,899.08,1270.95
55,346.77,874.6
56,945.14,1369.14
57,954.7,981.7
58,934.77,1018.11
59,818.04,1098.46
60,1063.06,1924.11
61,1019.18,1389.89
62,992.8,1203.33
63,1119.67,735.29
64,875.35,1041.64
65,858.89,764.19
66,1400.24,1238.41
67,1162.21,1040.74
68,1239.81,673.89
69,1355.57,1023.53
70,1152.52,753.67
71,1269.23,1043.85
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
