vertex1,x,y
0,1041.59,946.63
1,1252.74,278.53
2,637.15,935.68
3,555.57,1281.12
4,1458.04,816.89
5,822.59,1015.23
6,1329.42,780.77
7,955.34,1104.53
8,953.03,937.21
9,1127.14,727.62
10,743.64,1386.44
11,1038.42,1269.39
12,889.37,824.58
13,617.06,1144.36
14,1097.87,1155.85
15,923.64,1186.27
16,954.46,508.67
17,649.05,1291.92
18,1461.51,834.79
19,1254.25,896.23
20,1279.61,1764.99
21,911.42,1087.54
22,498.54,887.97
23,1566.35,360.46
24,982.28,1403.03
25,782.85,609.89
26,1120.87,709.0
27,1338.47,903.91
28,993.32,1410.76
29,1370.79,1224.24
30,1314.07,954.23
31,687.85,1089.4
32,804.6,825.89
33,1277.69,1040.5
34,213.34,1021.27
35,956.66,1280.94
36,585.06,1280.48
37,861.8,1143.25
38,913.34,894.92
39,896.11,1215.13
40,839.84,973.33
41,681.83,686.24
42,1664.65,883.05
43,1541.56,1024.51
44,663.0,1263.96
45,1458.81,946.78
46,884.16,649.33
47,1037.46,1016.46
48,981.65,1032.9
49,808.67,1053.89
50,1285.32,1266.76
51,1036.51,1295.49
52,861.8,827.68
53,621.67,821.32
54,740.86,698.34
55,524.0,1202.66
56,1003.54,1420.16
57,652.97,908.63
58,922.99,929.99
59,1397.33,1425.37
60,1347.8,1146.61
61,990.64,1126.51
62,974.75,654.63
63,1545.16,1196.83
64,1151.02,730.55
65,904.94,671.13
66,586.45,899.44
67,1114.22,830.12
68,1240.5,935.74
69,816.82,582.12
70,1084.45,1278.06
71,894.56,1327.03
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
