vertex1,x,y
0,1465.77,838.39
1,1453.11,691.43
2,712.22,1089.05
3,1111.91,961.89
4,1309.6,761.3
5,1246.02,952.39
6,1023.65,1136.3
7,1378.9,1555.27
8,737.69,1293.5
9,912.1,337.6
10,745.48,1069.4
11,1226.92,1414.5
12,831.04,612.02
13,950.34,1159.95
14,1179.12,931.37
15,1202.49,1333.58
16,736.93,1117.23
17,1306.43,743.64
18,1132.15,941.75
19,686.31,958.91
20,614.96,964.28
21,995.41,1324.59
22,1246.53,755.64
23,1253.96,1290.88
24,1103.29,912.35
25,1014.12,1064.82
26,1148.4,1020.99
27,751.95,993.68
28,1489.23,996.06
29,1485.44,1422.63
30,1124.36,1244.31
31,1057.22,894.81
32,880.69,1459.01
33,1153.34,1079.66
34,799.52,1103.71
35,355.15,757.18
36,212.91,855.73
37,768.15,800.33
38,1045.35,1024.96
39,1096.27,1185.25
40,858.84,1106.5
41,1041.13,1460.53
42,920.47,742.55
43,710.2,1033.31
44,984.41,627.95
45,1235.76,732.66
46,723.32,1366.73
47,723.45,865.68
48,689.92,767.02
49,438.41,382.31
50,860.74,764.13
51,1207.08,940.47
52,1050.44,606.35
53,950.92,923.79
54,1037.43,1368.48
55,858.2,794.88
56,435.11,726.42
57,1227.28,674.07
58,1310.63,668.89
59,788.83,1155.32
60,956.26,1014.11
61,931.27,1277.49
62,1101.87,1585.75
63,1490.07,469.19
64,1336.34,1110.22
65,890.69,675.6
66,1157.31,1228.78
67,1363.76,921.15
68,1118.42,1007.92
69,998.64,627.88
70,1129.34,876.34
71,796.05,1026.0
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
