vertex1,x,y
0,812.97,613.75
1,1230.05,1379.31
2,780.92,1160.85
3,1647.6,529.06
4,799.04,1221.31
5,1297.57,1267.52
6,1244.7,1036.07
7,1091.67,1463.45
8,805.54,1062.85
9,956.09,589.12
10,375.46,1105.9
11,1065.08,1071.02
12,1101.39,825.04
13,1038.71,1166.33
14,137.74,516.38
15,632.97,1287.26
16,783.05,745.34
17,1084.58,714.37
18,1083.91,966.99
19,950.64,1125.56
20,1184.22,1047.54
21,702.39,784.63
22,1176.97,853.23
23,1137.68,671.42
24,1109.49,934.84
25,947.21,1311.76
26,1530.92,998.76
27,1143.03,1249.23
28,719.18,1422.07
29,1072.01,829.47
30,1218.22,945.89
31,829.45,1629.65
32,1315.89,1418.86
33,1110.79,515.0
34,320.68,1112.27
35,1086.9,1000.16
36,882.25,1239.67
37,1155.78,783.96
38,1273.82,756.51
39,1056.6,803.94
40,1482.92,834.14
41,948.18,1236.44
42,1181.2,657.45
43,1233.43,819.44
44,971.77,481.19
45,1225.84,1292.06
46,827.54,1368.6
47,877.46,905.15
48,619.38,913.59
49,1070.01,1131.43
50,1094.32,1427.6
51,1341.99,1118.5
52,1229.43,797.71
53,917.41,530.54
54,658.33,676.61
55,1125.53,1021.23
56,1322.12,809.96
57,1219.0,1056.54
58,1314.5,839.65
59,938.55,693.14
60,864.68,658.66
61,786.3,1453.08
62,983.79,1257.81
63,977.21,1501.85
64,1059.94,1156.59
65,962.5,875.3
66,961.25,1383.77
67,774.76,990.41
68,1273.07,1064.04
69,1022.19,987.58
70,949.41,145.4
71,783.25,1465.37
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
