vertex1,x,y
0,789.91,1148.68
1,422.0,758.39
2,1036.65,1251.98
3,647.07,1092.4
4,769.81,1050.76
5,1136.04,864.24
6,829.51,680.21
7,959.08,878.58
8,1421.38,872.27
9,897.91,1246.97
10,1586.18,521.79
11,1214.58,1426.51
12,729.9,1442.42
13,861.86,814.11
14,633.83,1406.46
15,1184.86,708.38
16,1384.11,1326.87
17,896.07,762.3
18,460.2,1299.7
19,1104.54,583.16
20,750.02,1314.03
21,793.91,1373.69
22,1090.34,573.82
23,1357.28,1509.61
24,1214.46,1295.36
25,1124.56,420.58
26,954.4,857.91
27,617.07,1300.9
28,1100.9,1209.7
29,1208.14,1032.42
30,827.43,1269.11
31,893.75,746.53
32,1321.92,1013.74
33,886.18,754.78
34,921.54,1039.09
35,974.36,1290.3
36,1193.01,1226.65
37,1085.07,1064.64
38,1063.59,1287.01
39,1440.18,1315.57
40,881.24,1521.22
41,724.35,1338.57
42,1296.41,1190.36
43,1066.97,1270.89
44,829.12,1070.63
45,895.64,918.81
46,630.56,1251.61
47,1067.19,1219.57
48,576.19,1084.67
49,1197.79,943.57
50,848.5,927.48
51,595.73,881.47
52,1318.2,1364.16
53,1654.35,1341.74
54,1126.82,1329.3
55,917.23,694.96
56,721.58,895.81
57,1075.93,925.36
58,1184.65,824.22
59,1002.0,1540.15
60,1259.68,1116.13
61,1439.03,1095.3
62,634.69,864.88
63,1085.27,1250.01
64,448.03,1635.55
65,763.93,1023.48
66,1208.76,932.28
67,986.43,973.73
68,532.84,906.6
69,1304.47,999.17
70,842.46,822.67
71,1246.76,742.9
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
