vertex1,x,y
0,1165.64,1231.94
1,1163.4,507.17
2,527.33,936.08
3,814.95,687.03
4,956.71,1627.3
5,471.64,1331.92
6,747.17,802.52
7,1393.37,554.37
8,549.32,1056.28
9,1422.03,1316.8
10,1316.43,496.83
11,915.69,729.79
12,811.83,679.38
13,1241.23,1251.41
14,771.56,892.75
15,785.98,904.9
16,993.08,1050.65
17,382.23,745.3
18,579.51,581.33
19,908.46,1397.21
20,1137.95,1424.12
21,767.54,1052.08
22,942.69,1073.13
23,532.1,1365.69
24,1270.42,1045.43
25,1063.82,878.47
26,1089.48,1011.41
27,1141.59,1404.02
28,1022.66,1015.46
29,859.71,805.88
30,1327.6,1042.63
31,1045.5,1190.3
32,951.94,1155.51
33,997.49,1160.32
34,991.31,760.26
35,949.03,1223.33
36,1129.37,1008.26
37,728.6,793.58
38,749.79,1221.02
39,1162.19,868.44
40,957.88,543.45
41,1281.7,709.83
42,1118.57,947.33
43,839.74,1167.71
44,1166.78,749.42
45,1347.19,930.21
46,1129.62,647.18
47,1193.02,1284.79
48,950.19,1498.03
49,1287.98,1466.69
50,831.6,1279.84
51,1098.18,1250.13
52,1745.16,399.15
53,1156.28,1051.38
54,877.99,856.13
55,877.25,1255.34
56,979.31,264.1
57,1246.86,1055.96
58,1042.28,937.81
59,811.93,1324.34
60,811.41,1448.92
61,1044.09,730.63
62,1012.29,743.72
63,1131.94,1066.84
64,1266.07,1502.79
65,1790.93,1017.44
66,576.01,629.04
67,1199.19,824.3
68,1028.51,1058.77
69,465.07,1069.66
70,1362.36,795.81
71,1122.14,818.52
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
