vertex1,x,y
0,867.84,907.28
1,1096.29,1019.28
2,1053.72,1060.52
3,1241.43,624.6
4,672.18,636.6
5,739.64,885.99
6,832.11,981.8
7,685.54,1450.97
8,1177.58,745.39
9,1180.35,856.99
10,1316.7,1461.54
11,957.74,1308.59
12,865.91,676.94
13,725.32,1195.88
14,1378.03,1241.4
15,935.55,1056.77
16,789.51,659.77
17,1217.62,827.3
18,901.63,817.89
19,690.58,1153.38
20,748.46,875.46
21,1026.25,923.21
22,689.03,825.42
23,975.18,548.05
24,749.21,1752.58
25,725.66,1116.81
26,858.49,1426.88
27,1046.19,676.47
28,1092.65,1440.43
29,1268.05,885.02
30,772.91,1153.78
31,1403.54,1287.61
32,1789.08,1438.17
33,878.22,986.55
34,487.52,708.74
35,494.94,995.72
36,855.92,1171.4
37,798.71,844.59
38,1001.49,877.3
39,1147.4,551.0
40,627.04,716.33
41,950.26,1128.85
42,853.27,1255.76
43,1590.31,1319.51
44,599.34,1660.03
45,779.94,1431.57
46,1009.72,955.91
47,781.89,728.65
48,1328.6,925.72
49,704.24,840.16
50,734.39,1048.11
51,1353.61,1258.37
52,654.64,1139.13
53,1242.03,1457.03
54,868.75,1114.7
55,820.68,630.08
56,852.73,834.7
57,675.04,1116.75
58,1263.05,1066.31
59,1039.46,1379.39
60,1258.38,1002.04
61,1341.14,948.84
62,1156.9,543.55
63,578.69,766.05
64,718.91,1089.54
65,1246.77,1060.8
66,1016.1,1172.52
67,1188.61,1130.67
68,974.21,967.12
69,875.39,709.51
70,1188.98,1000.17
71,499.05,987.17
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
