vertex1,x,y
0,795.77,1071.81
1,1042.94,1001.75
2,1258.22,851.31
3,1024.12,1051.72
4,990.32,870.14
5,1351.01,1990.11
6,1011.99,1035.59
7,842.57,995.74
8,710.66,1534.41
9,1368.43,604.34
10,904.47,968.11
11,832.21,724.62
12,807.14,1184.15
13,1352.12,856.64
14,833.84,1168.23
15,1287.23,1147.33
16,933.18,1226.31
17,649.57,1152.11
18,903.58,935.03
19,990.49,594.68
20,966.6,1292.63
21,959.4,1408.62
22,906.64,728.02
23,772.35,1213.4
24,1003.11,660.59
25,1156.88,1059.0
26,575.85,1118.73
27,1376.73,876.4
28,-72.02,1027.57
29,1021.82,1245.98
30,1135.17,968.27
31,825.03,804.21
32,383.51,645.1
33,971.95,886.68
34,1049.21,659.33
35,666.87,890.56
36,759.26,865.08
37,1279.19,1233.19
38,1034.13,1021.31
39,562.48,1738.71
40,1130.45,416.06
41,730.15,1090.88
42,775.32,869.05
43,1057.32,722.75
44,1030.3,991.37
45,883.24,969.66
46,853.78,1312.57
47,927.27,1026.46
48,773.63,799.09
49,1315.81,1096.92
50,544.93,933.4
51,930.15,673.61
52,576.77,927.92
53,1271.44,1066.97
54,929.73,1020.96
55,693.57,1095.79
56,1198.66,847.32
57,335.34,1092.11
58,1081.46,1034.83
59,1333.87,1037.19
60,1052.07,1009.38
61,853.11,1631.07
62,639.77,1321.94
63,1313.93,1085.66
64,1268.95,767.94
65,812.85,915.22
66,820.6,1468.58
67,1344.16,836.75
68,1154.17,951.94
69,481.89,935.79
70,943.25,1106.69
71,932.56,873.37
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
