vertex1,x,y
0,895.59,681.51
1,1152.02,951.02
2,1225.88,1075.58
3,973.54,1086.61
4,678.61,1046.66
5,1462.28,732.45
6,886.17,303.08
7,823.35,1521.89
8,1475.25,620.21
9,1176.92,430.16
10,1074.65,1037.85
11,718.48,504.53
12,1232.81,766.61
13,1839.99,1159.17
14,1255.35,1514.08
15,1143.87,1112.38
16,1209.12,872.64
17,904.85,985.09
18,902.08,475.51
19,898.37,869.28
20,833.26,869.56
21,897.79,1044.47
22,896.44,1563.23
23,929.04,438.33
24,920.92,881.77
25,1070.47,468.28
26,1022.85,854.02
27,1048.54,749.27
28,1441.47,566.64
29,1022.25,1264.8
30,1641.16,1074.14
31,1102.28,1230.8
32,870.29,845.82
33,1391.38,979.49
34,976.94,1462.45
35,305.83,999.21
36,998.84,1234.31
37,927.74,820.94
38,1465.9,1207.65
39,739.71,840.81
40,903.53,450.04
41,1367.62,997.8
42,1114.38,863.61
43,950.28,528.81
44,780.62,1055.53
45,1102.01,740.88
46,991.5,1896.87
47,777.33,575.31
48,792.4,648.25
49,763.8,1252.17
50,712.16,961.42
51,1270.87,1246.27
52,1231.82,1110.31
53,1271.35,831.13
54,1001.3,600.06
55,929.64,1310.61
56,934.93,626.35
57,1296.12,1162.08
58,472.16,1266.51
59,850.8,963.19
60,742.67,911.8
61,1394.37,714.72
62,861.54,1134.2
63,525.56,116.68
64,1064.79,1207.56
65,892.67,1034.65
66,838.49,935.38
67,808.59,1070.27
68,797.15,601.67
69,1205.48,300.23
70,1064.9,1135.89
71,942.59,1381.8
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
