vertex1,x,y
0,718.15,677.84
1,1166.29,1210.89
2,1088.77,1122.12
3,1007.87,1389.02
4,1563.26,964.3
5,731.55,547.5
6,1324.45,1287.84
7,924.59,927.55
8,1045.58,1369.59
9,1194.63,1236.63
10,861.51,1288.8
11,693.56,1686.86
12,741.39,1081.78
13,389.18,1418.43
14,1175.97,882.59
15,1168.99,1156.81
16,1459.26,854.34
17,1120.33,1138.98
18,1190.02,1108.69
19,976.35,402.44
20,1134.81,822.6
21,1315.98,1066.79
22,1052.63,345.36
23,848.84,972.21
24,936.13,1292.46
25,1218.04,1377.07
26,857.53,773.09
27,1257.83,1395.68
28,1553.49,1350.35
29,1261.42,377.11
30,1216.67,1033.58
31,1100.81,1065.66
32,774.71,1440.45
33,748.4,1083.05
34,745.49,1404.18
35,1160.87,773.57
36,887.06,536.57
37,991.59,812.13
38,1121.41,1457.33
39,756.28,1268.52
40,854.44,1673.51
41,1093.64,581.43
42,915.65,1301.98
43,942.74,1218.91
44,700.53,917.26
45,946.67,1225.02
46,1479.13,1040.59
47,870.56,1133.49
48,667.37,1197.36
49,1277.86,1284.23
50,1151.77,1025.18
51,1061.66,1515.43
52,617.59,937.44
53,658.78,1546.29
54,554.18,672.93
55,1125.14,714.33
56,1295.76,731.31
57,1134.93,1277.49
58,1565.47,766.42
59,871.85,1432.14
60,906.14,847.32
61,1030.9,1115.79
62,933.45,1185.63
63,1144.63,705.43
64,814.51,596.68
65,595.53,1082.04
66,481.09,919.6
67,1139.35,1144.55
68,847.49,609.76
69,660.83,896.54
70,820.47,947.27
71,1566.23,293.13
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
