vertex1,x,y
0,1309.98,982.12
1,641.26,540.28
2,1097.98,773.31
3,1046.06,939.71
4,948.85,974.04
5,557.2,1681.13
6,923.71,939.98
7,954.67,487.18
8,507.49,1192.73
9,621.51,1175.88
10,731.17,866.91
11,696.0,1617.02
12,1094.62,449.98
13,1264.34,1362.34
14,909.94,915.58
15,1222.22,724.38
16,1276.22,1696.12
17,975.27,1213.64
18,1118.33,913.45
19,935.23,907.56
20,674.38,1079.87
21,783.44,866.03
22,1094.58,1376.89
23,964.81,1025.43
24,1213.78,1295.09
25,452.77,1060.3
26,522.49,1252.25
27,556.81,1390.2
28,1048.33,1487.47
29,600.35,1142.37
30,1092.84,748.7
31,1218.37,949.95
32,1439.71,992.42
33,1407.71,833.77
34,798.33,785.36
35,515.8,1050.61
36,816.74,714.84
37,1283.28,658.55
38,886.99,508.61
39,992.95,1139.3
40,838.42,1098.96
41,1458.55,905.84
42,705.81,1288.33
43,1019.36,710.35
44,1321.39,1110.45
45,1534.05,1015.71
46,798.51,785.2
47,1278.63,857.16
48,816.64,834.85
49,1399.38,1073.3
50,1501.55,1172.09
51,742.02,876.35
52,1189.5,793.49
53,1322.85,1039.79
54,914.66,520.99
55,1158.84,1009.96
56,1174.01,1452.91
57,1582.8,795.85
58,428.41,948.71
59,983.79,1297.12
60,637.43,1218.86
61,1004.0,1017.93
62,772.97,983.03
63,926.07,641.69
64,746.5,1142.43
65,1045.06,610.42
66,1311.43,401.1
67,891.91,1292.35
68,1414.88,1112.23
69,1302.75,1255.12
70,1589.88,786.41
71,1119.29,1135.25
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
