vertex1,x,y
0,870.46,1153.21
1,862.06,1060.18
2,763.51,1592.56
3,837.88,1469.69
4,584.11,1270.57
5,944.46,779.1
6,1016.67,836.28
7,337.99,709.41
8,970.43,1081.13
9,1012.22,205.12
10,1149.23,867.0
11,1349.34,911.05
12,1246.89,557.96
13,820.09,1231.34
14,786.44,669.65
15,1168.06,1077.65
16,841.29,1807.3
17,643.86,532.81
18,1688.5,956.92
19,909.89,881.84
20,818.31,825.43
21,364.28,1220.47
22,1246.91,1320.84
23,713.5,1223.78
24,1008.3,790.23
25,1280.9,1705.82
26,718.04,486.63
27,1023.05,700.54
28,1441.9,1049.22
29,287.54,1025.92
30,764.95,1141.53
31,737.68,1458.24
32,945.8,965.24
33,986.14,1032.98
34,692.23,827.59
35,810.23,1170.62
36,775.76,907.64
37,898.27,907.47
38,1063.28,1157.61
39,1264.06,1300.13
40,1306.05,359.65
41,1189.55,1104.63
42,746.55,921.64
43,999.04,1274.81
44,1688.56,927.46
45,1294.21,1377.31
46,872.25,803.84
47,1458.79,353.2
48,887.46,1304.96
49,806.16,755.37
50,1404.76,541.73
51,620.2,1004.66
52,445.0,930.64
53,1272.97,1238.7
54,1008.03,1258.8
55,1036.94,1027.73
56,895.19,743.4
57,930.84,1083.21
58,867.15,1047.91
59,818.46,1164.99
60,889.25,746.31
61,880.1,883.89
62,759.71,1147.72
63,841.9,1361.72
64,274.2,1280.12
65,1198.55,1023.8
66,1113.17,858.66
67,975.38,1117.11
68,1068.82,683.5
69,1079.34,763.07
70,790.04,1437.83
71,845.55,1116.59
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
