vertex1,x,y
0,1108.41,1246.25
1,1246.96,630.39
2,1371.26,1196.84
3,923.35,1014.9
4,477.04,1463.54
5,1077.5,751.99
6,1037.3,1816.64
7,899.76,306.67
8,961.28,904.44
9,1041.67,507.41
10,1104.91,1536.81
11,1092.74,924.11
12,936.87,950.21
13,1111.44,1128.54
14,917.34,998.61
15,1186.19,827.81
16,818.04,635.57
17,1021.19,1048.87
18,529.12,1109.86
19,892.73,1201.66
20,1164.57,1554.69
21,700.22,369.61
22,907.17,980.36
23,302.53,1345.6
24,603.26,963.89
25,679.12,321.93
26,1029.51,625.6
27,1096.69,1095.29
28,983.74,1084.74
29,889.05,1195.03
30,890.06,773.51
31,1207.65,1075.37
32,1061.72,725.7
33,903.16,1075.39
34,1375.06,1015.43
35,1565.49,761.95
36,638.73,1451.87
37,1151.53,505.37
38,1896.07,958.93
39,1081.26,755.56
40,1033.48,1531.92
41,983.84,1173.54
42,1142.15,811.7
43,1218.92,918.88
44,639.02,1539.76
45,992.32,725.58
46,341.85,488.31
47,939.3,1084.39
48,738.22,1090.96
49,1098.36,1193.15
50,519.65,1195.06
51,851.43,1513.5
52,1280.3,501.74
53,803.86,651.19
54,447.57,1192.04
55,1074.68,679.37
56,829.91,577.59
57,946.09,1541.09
58,788.34,530.22
59,1572.58,898.13
60,548.16,982.78
61,1821.71,1379.65
62,886.72,458.05
63,1053.2,1120.49
64,833.31,741.79
65,821.18,1182.01
66,772.4,737.03
67,1174.36,1455.97
68,590.87,738.72
69,1105.59,286.03
70,366.5,771.23
71,1079.32,924.22
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
