vertex1,x,y
0,1037.67,1165.18
1,1220.99,640.19
2,1026.7,828.61
3,782.7,841.45
4,593.46,1288.72
5,1107.79,978.63
6,283.34,291.32
7,488.09,739.28
8,594.57,546.98
9,1207.24,1145.72
10,567.96,656.96
11,1136.34,824.31
12,700.73,1507.6
13,957.52,1184.67
14,981.84,662.27
15,953.18,1239.26
16,812.47,791.83
17,545.75,1238.54
18,1007.78,880.42
19,1161.72,721.59
20,1196.97,694.49
21,1023.72,1083.41
22,1074.7,1264.78
23,776.38,1108.0
24,1130.35,874.53
25,1119.67,478.77
26,913.64,814.59
27,1013.94,636.91
28,992.23,1396.89
29,1132.4,884.44
30,552.29,1087.11
31,546.52,900.34
32,561.58,1124.61
33,871.02,1208.27
34,1132.04,1675.25
35,348.66,867.78
36,1027.26,1302.5
37,1346.19,1080.6
38,1079.21,832.34
39,414.52,853.04
40,1151.11,1136.56
41,1070.26,913.99
42,900.64,1030.43
43,1052.72,1192.75
44,595.2,1723.64
45,1014.79,1009.42
46,1138.79,672.83
47,799.05,1115.42
48,863.46,859.63
49,835.39,1549.15
50,862.17,855.84
51,759.26,1005.34
52,776.52,1180.65
53,1149.67,1142.48
54,494.62,1403.16
55,1053.07,1193.57
56,1149.1,1679.45
57,607.72,1130.35
58,977.8,1376.74
59,734.2,863.92
60,1329.54,1572.7
61,940.37,899.17
62,1427.2,1430.95
63,1383.46,1258.66
64,1089.13,1019.33
65,1621.39,1433.74
66,543.4,996.52
67,1419.17,1396.83
68,922.26,1109.63
69,963.26,890.61
70,866.24,1092.88
71,579.49,1009.89
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
