vertex1,x,y
0,425.44,1218.8
1,871.41,988.04
2,1703.67,1000.62
3,833.37,764.35
4,1605.45,1295.61
5,876.37,1189.32
6,932.14,1241.75
7,1250.44,1049.08
8,973.84,905.78
9,1143.44,980.7
10,1456.74,1125.71
11,1220.05,418.38
12,1041.04,1253.15
13,1485.32,1703.6
14,1254.24,1139.3
15,787.27,918.53
16,1574.22,953.24
17,1186.29,1205.19
18,938.03,925.1
19,413.96,1251.92
20,600.5,949.5
21,1493.04,1497.11
22,1504.5,1489.11
23,1024.73,904.25
24,486.63,976.5
25,684.78,993.51
26,529.11,997.4
27,518.57,725.25
28,1587.77,684.69
29,1597.38,1362.43
30,674.95,1316.04
31,997.47,1311.03
32,627.41,979.88
33,995.58,1548.68
34,1475.4,993.48
35,1312.83,1250.23
36,1234.51,597.3
37,943.69,933.38
38,1365.97,954.81
39,1187.53,981.01
40,1117.14,615.61
41,966.53,1204.13
42,1092.33,1298.3
43,1083.59,784.28
44,842.98,667.27
45,775.27,777.01
46,710.9,1143.69
47,729.47,826.99
48,945.45,961.12
49,897.72,688.7
50,819.99,1573.99
51,798.51,1021.23
52,1084.65,1333.42
53,1399.51,1143.02
54,996.83,987.85
55,977.86,972.84
56,728.88,789.68
57,935.31,869.37
58,1345.2,707.74
59,1300.86,676.11
60,1280.71,1605.05
61,1271.4,1080.88
62,1126.65,1425.06
63,1116.35,769.72
64,1070.98,637.03
65,879.1,716.44
66,1024.27,877.6
67,1062.52,1010.58
68,1183.62,956.23
69,1029.07,775.77
70,1610.5,1025.44
71,649.15,1050.86
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
