vertex1,x,y
0,610.46,1617.64
1,753.33,1307.5
2,854.04,1062.12
3,1337.12,1160.63
4,1249.62,1294.6
5,869.48,1195.93
6,880.75,910.62
7,1287.49,754.78
8,1077.53,963.67
9,1073.49,1291.23
10,796.02,921.59
11,964.21,679.64
12,1001.24,500.2
13,973.55,964.9
14,1212.88,702.56
15,1221.95,873.41
16,733.5,1422.31
17,854.94,984.38
18,800.66,782.37
19,1402.67,1089.54
20,1653.51,1557.08
21,865.55,965.0
22,951.54,316.9
23,1244.27,1188.52
24,794.91,1100.46
25,1250.82,1026.14
26,993.95,936.44
27,494.32,765.89
28,622.87,1439.34
29,902.02,466.89
30,1354.66,910.4
31,741.16,903.62
32,845.11,1247.5
33,1061.23,1358.34
34,516.06,934.25
35,1086.58,1055.96
36,552.32,1080.62
37,1164.48,1305.46
38,765.45,1299.49
39,726.81,843.86
40,1079.11,1126.99
41,1230.26,1111.14
42,1109.12,966.39
43,1060.22,1108.4
44,1064.32,1005.85
45,1110.87,1045.79
46,1129.93,606.76
47,885.66,733.79
48,1189.81,1237.15
49,768.52,648.93
50,1316.5,1136.33
51,1226.91,976.39
52,1632.46,1298.89
53,1149.02,1188.15
54,1263.64,868.55
55,547.44,935.26
56,1273.09,424.19
57,1341.17,962.18
58,1436.37,631.66
59,1034.94,936.58
60,900.85,815.0
61,684.04,745.78
62,710.57,1344.44
63,992.57,629.9
64,492.08,720.71
65,777.22,797.52
66,1025.96,860.48
67,1019.49,745.73
68,718.88,895.85
69,642.18,1087.62
70,685.49,1194.26
71,935.95,1180.18
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
