vertex1,x,y
0,673.72,714.16
1,636.74,753.42
2,763.79,1005.5
3,898.16,304.58
4,909.27,816.43
5,774.15,970.89
6,636.36,951.51
7,1109.46,635.34
8,1033.81,869.93
9,1042.53,1342.14
10,1515.91,1282.21
11,1047.23,1027.73
12,893.67,980.02
13,969.32,953.13
14,1028.66,1068.53
15,1178.58,1029.74
16,987.03,1094.0
17,436.55,1145.52
18,873.34,648.78
19,1000.43,910.02
20,1378.22,1057.39
21,772.09,719.91
22,525.77,804.59
23,1018.67,936.81
24,1251.21,951.04
25,885.91,1062.81
26,1691.08,754.07
27,1622.77,1280.73
28,978.98,948.65
29,1054.15,1042.11
30,1396.93,892.75
31,973.95,1068.34
32,766.81,1484.65
33,1257.79,890.06
34,1134.68,842.1
35,765.87,759.25
36,1080.96,982.71
37,953.58,979.35
38,888.32,1014.92
39,772.11,1135.79
40,1035.21,1099.23
41,922.9,993.47
42,1082.56,1566.6
43,1237.75,1200.3
44,1067.15,684.11
45,1072.12,551.89
46,843.06,798.26
47,1340.56,1044.27
48,753.93,773.95
49,532.52,817.99
50,689.41,1007.56
51,1299.94,900.83
52,1133.08,406.17
53,1380.46,1312.38
54,616.32,1245.04
55,1672.86,627.31
56,917.73,1016.5
57,489.5,676.2
58,1636.78,823.45
59,620.07,1140.98
60,884.61,1234.91
61,940.33,1228.13
62,1128.78,1071.0
63,770.52,1369.81
64,1301.4,822.94
65,1218.55,887.3
66,1005.53,247.56
67,1384.06,973.01
68,980.32,1168.11
69,920.06,1082.73
70,1579.45,819.03
71,1085.76,1244.91
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
