vertex1,x,y
0,1451.58,628.37
1,1054.23,782.84
2,1181.52,1192.35
3,1397.26,1754.72
4,813.99,1138.5
5,1322.1,733.99
6,1079.86,893.54
7,1264.98,1009.16
8,1053.97,898.67
9,1375.91,1261.89
10,1064.82,1063.07
11,569.65,1263.28
12,1421.06,908.81
13,725.22,1384.4
14,1363.39,951.72
15,973.83,718.35
16,1341.04,1631.42
17,1329.08,470.76
18,1124.74,785.77
19,1147.48,818.16
20,1122.56,1727.41
21,415.99,1523.99
22,1034.32,1433.24
23,676.34,904.11
24,1049.64,1703.59
25,668.55,1106.82
26,656.36,1283.41
27,1465.43,1052.11
28,1310.14,985.65
29,998.8,926.98
30,1053.58,939.2
31,928.1,1176.46
32,1165.26,1106.49
33,803.94,990.87
34,1288.18,1437.76
35,926.6,139.64
36,878.24,1147.87
37,1006.3,1208.14
38,828.57,1332.62
39,1095.32,981.19
40,844.16,1060.3
41,1135.87,1285.93
42,1352.64,1432.44
43,791.4,912.84
44,962.13,1077.42
45,1133.79,1486.79
46,873.6,384.03
47,1134.65,799.9
48,1161.07,1425.09
49,1314.15,1316.84
50,824.26,1151.51
51,726.6,869.91
52,910.8,744.27
53,719.35,828.55
54,1163.7,1448.92
55,663.09,817.75
56,1676.57,1029.41
57,1375.82,781.42
58,1003.65,1244.4
59,1251.54,843.77
60,525.33,971.7
61,1731.78,511.82
62,828.84,532.12
63,965.06,1002.23
64,461.78,615.7
65,1141.02,1610.48
66,679.16,402.16
67,1029.48,767.95
68,842.16,1004.84
69,687.45,894.11
70,766.74,679.8
71,1065.48,722.2
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
