vertex1,x,y
0,1391.75,849.71
1,810.43,1384.33
2,766.15,1239.86
3,1021.95,1045.81
4,1198.82,631.14
5,958.92,1061.31
6,1338.25,1308.17
7,1153.98,891.07
8,368.32,1391.82
9,846.45,1374.9
10,837.07,1482.48
11,1139.01,1088.52
12,238.8,1170.34
13,1739.21,1410.11
14,1154.0,1129.74
15,1043.17,854.64
16,1342.65,869.92
17,1679.66,1069.18
18,1252.52,625.74
19,1275.16,958.45
20,1037.9,1318.0
21,958.96,364.54
22,862.02,1445.0
23,760.43,1325.49
24,800.77,866.67
25,608.34,1157.58
26,978.0,1000.91
27,511.45,1356.7
28,1055.37,1284.98
29,989.46,593.98
30,1042.61,1170.31
31,848.58,940.37
32,1892.29,1024.02
33,1394.43,788.83
34,639.08,1506.96
35,1067.53,1301.62
36,823.68,785.47
37,705.8,612.96
38,611.38,888.15
39,1125.34,1126.01
40,802.4,1069.66
41,1280.67,1363.41
42,1288.2,1229.08
43,1398.44,1281.18
44,752.81,1094.79
45,1137.86,597.1
46,1183.41,943.25
47,862.49,1307.43
48,776.19,985.06
49,1466.76,1145.9
50,1065.97,907.56
51,1184.43,701.35
52,761.6,964.23
53,646.41,1089.62
54,834.86,809.85
55,964.03,931.64
56,691.38,727.56
57,997.15,1324.58
58,510.33,914.61
59,675.19,1421.3
60,1194.56,1443.34
61,1175.1,976.5
62,886.36,707.55
63,704.85,395.09
64,702.05,573.11
65,891.75,601.59
66,1186.91,1399.76
67,1269.19,1033.59
68,856.01,1112.99
69,665.49,356.08
70,1077.67,652.59
71,761.17,1257.25
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
