vertex1,x,y
0,1120.71,648.39
1,1312.09,1329.29
2,964.52,898.51
3,873.8,1159.35
4,1236.67,1617.39
5,620.67,1199.72
6,494.58,1108.02
7,998.56,1463.75
8,887.02,1326.19
9,1160.61,768.18
10,1316.55,1085.41
11,1154.57,501.93
12,1293.45,843.36
13,1093.11,1091.08
14,1143.43,825.39
15,966.17,1079.28
16,1134.86,996.12
17,1048.33,1155.56
18,1094.3,876.98
19,951.65,727.36
20,1234.59,1428.66
21,793.97,856.25
22,994.68,1191.4
23,1380.42,1416.22
24,724.87,1047.17
25,373.06,751.67
26,1106.27,948.2
27,925.48,1295.09
28,1293.15,1059.81
29,962.15,650.51
30,824.74,1173.03
31,978.01,1223.16
32,1316.99,896.96
33,1166.86,1176.97
34,294.17,1071.06
35,1053.87,942.75
36,1068.37,624.87
37,994.71,1312.61
38,822.84,1220.17
39,1346.41,1169.33
40,1360.77,1447.91
41,361.08,1274.11
42,768.59,1199.1
43,958.03,358.16
44,1275.07,1347.1
45,1010.11,1024.09
46,801.76,1090.62
47,1205.76,1092.61
48,938.71,1224.41
49,965.95,1325.43
50,992.12,1183.93
51,1166.55,1137.83
52,910.52,1067.14
53,1199.21,28.03
54,978.81,916.6
55,690.57,726.94
56,989.33,1351.11
57,705.59,1179.52
58,1011.89,867.14
59,1240.55,896.26
60,688.65,885.75
61,1105.64,880.57
62,759.58,581.08
63,1058.49,518.23
64,1249.46,1008.42
65,382.44,1311.84
66,676.8,844.07
67,893.0,1088.0
68,1091.36,1212.94
69,951.75,711.92
70,986.69,994.21
71,1592.47,806.71
72,0.0,571.4285714285714
73,285.7142857142857,571.4285714285714
74,571.4285714285714,571.4285714285714
75,857.1428571428571,571.4285714285714
76,1142.857142857143,571.4285714285714
77,1428.5714285714287,571.4285714285714
78,1714.2857142857142,571.4285714285714
79,2000.0,571.4285714285714
80,0.0,1428.5714285714287
81,285.7142857142857,1428.5714285714287
82,571.4285714285714,1428.5714285714287
83,857.1428571428571,1428.5714285714287
84,1142.857142857143,1428.5714285714287
85,1428.5714285714287,1428.5714285714287
86,1714.2857142857142,1428.5714285714287
87,2000.0,1428.5714285714287
88,571.4285714285714,0.0
89,571.4285714285714,285.7142857142857
90,571.4285714285714,857.1428571428571
91,571.4285714285714,1142.857142857143
92,571.4285714285714,1714.2857142857142
93,571.4285714285714,2000.0
94,1428.5714285714287,0.0
95,1428.5714285714287,285.7142857142857
96,1428.5714285714287,857.1428571428571
97,1428.5714285714287,1142.857142857143
98,1428.5714285714287,1714.2857142857142
99,1428.5714285714287,2000.0
