index,value
0,30.2598
1,98.7438
2,68.4889
3,27.6068
4,8.12472
5,35.8529
6,28.48
7,24.1742
8,135.958
9,217.641
10,38.9745
11,119.208
12,171.997
13,81.8996
14,260.6
15,11.8903
16,35.1314
17,0.646493
18,17.7509
19,0
20,25.9058
21,102.25
22,159.808
23,157.44
24,63.9054
25,249.886
26,118.306
27,0.957143
28,254.804
29,64.2547
30,6.5249
31,53.8869
32,120.756
33,1.15232
34,5.43805
35,116.848
36,75.9283
37,168.233
38,134.994
39,264.743
40,137.112
41,61.8691
42,212.07
43,105.881
44,195.786
45,277.523
46,34.868
47,114.863
48,55.6238
49,97.5436
50,221.185
51,0
52,188.291
53,124.858
54,0.374619
55,35.3429
56,46.0556
57,167.577
