index,value
0,75.9221
1,165.263
2,55.0123
3,72.8799
4,78.7147
5,200.443
6,35.2254
7,92.2001
8,236.167
9,50.8563
10,19.2544
11,101.671
12,283.742
13,26.2367
14,68.8113
15,93.3178
16,73.4214
17,152.727
18,183.865
19,193.086
20,229.565
21,147.155
22,141.368
23,126.145
24,31.3279
25,112.825
26,232.56
27,102.623
28,0.00517975
29,123.755
30,197.194
31,119.725
32,130.667
33,54.1543
34,176.432
35,22.8501
36,300.777
37,88.9718
38,105.98
39,348.932
40,24.5781
41,66.5951
42,0
43,119.582
44,273.024
45,85.3858
46,299.92
47,79.361
48,59.5389
49,89.0273
50,3.5988
51,23.0663
52,9.90005
53,126.478
54,289.913
55,34.2585
56,169.385
57,299.431
