index,value
0,385.113
1,431.46
2,394.606
3,320.155
4,344.113
5,355.94
6,323.526
7,352.709
8,42.6456
9,38.5145
10,35.9886
11,99.9209
12,71.1656
13,61.4306
14,90.4432
15,57.3344
16,49.846
17,117.158
18,75.6386
19,77.9706
20,128.459
21,20.9991
22,69.0968
23,35.5173
24,0
25,241.103
26,110.084
27,36.0067
28,33.0692
29,50.3448
30,44.5064
31,17.2596
32,73.716
33,84.4801
34,0
35,25.9424
36,53.5511
37,59.9058
38,34.9817
39,18.4423
40,64.6746
41,59.2432
42,22.5475
43,142.908
44,23.0636
45,38.28
46,95.6646
47,75.3922
48,0
49,40.512
50,4.98672
51,84.028
52,56.9793
53,101.846
54,88.2753
55,2.08691
56,0
57,64.8239
