index,value
0,162.286
1,346.539
2,309.632
3,345.709
4,291.236
5,229.682
6,157.533
7,232.659
8,68.1349
9,43.3291
10,60.4256
11,138.435
12,70.5984
13,107.036
14,0
15,1.78954
16,71.1507
17,113.488
18,20.1738
19,66.0007
20,55.4295
21,36.3062
22,70.1554
23,0
24,33.9264
25,54.9779
26,61.8235
27,162.124
28,1.63333
29,113.175
30,134.334
31,111.983
32,0
33,55.7798
34,69.6741
35,6.07306
36,59.7113
37,24.7136
38,18.3717
39,134.824
40,0
41,208.617
42,92.6214
43,82.533
44,47.4284
45,74.7107
46,85.9992
47,68.4687
48,122.218
49,31.5358
50,62.5164
51,81.8374
52,65.3939
53,79.2604
54,63.6421
55,65.4956
56,0
57,99.9026
