index,value
0,270.236
1,302.224
2,291.056
3,201.194
4,219.394
5,375.141
6,253.515
7,351.177
8,165.117
9,158.36
10,9.46078
11,136.564
12,145.236
13,141.373
14,96.5897
15,73.2783
16,184.569
17,7.94911
18,60.9336
19,87.1695
20,110.592
21,19.2337
22,94.4302
23,0.11082
24,72.1596
25,199.873
26,0.0314645
27,29.1872
28,150.256
29,114.193
30,112.291
31,98.7143
32,26.3629
33,179.408
34,0
35,216.341
36,136.284
37,93.6047
38,79.7175
39,72.7329
40,141.993
41,103.848
42,128.699
43,116.35
44,75.6044
45,76.9382
46,98.3149
47,66.7002
48,156.587
49,83.6876
50,69.9188
51,75.2169
52,14.3137
53,113.821
54,113.099
55,79.4535
56,53.1689
57,0.0995181
