index,value
0,61.3407
1,103.893
2,104.576
3,99.4492
4,46.0367
5,106.228
6,66.5813
7,40.8999
8,167.12
9,33.6302
10,41.5364
11,190.116
12,304.608
13,27.8901
14,225.762
15,41.6587
16,42.9809
17,189.48
18,126.037
19,96.4432
20,75.6089
21,150.217
22,35.1987
23,34.1351
24,253.439
25,233.383
26,148.726
27,104.259
28,170.993
29,43.3112
30,259.252
31,193.434
32,0.759904
33,175.485
34,98.2619
35,200.748
36,150.099
37,52.89
38,61.3656
39,229.471
40,242.181
41,205.856
42,13.1779
43,11.1378
44,37.8189
45,226.08
46,200.19
47,2.20385
48,115.069
49,169.666
50,17.162
51,0.0597996
52,6.51349
53,203.875
54,26.5216
55,204.432
56,178.98
57,4.77576
