index,value
0,73.1491
1,125.646
2,101.318
3,71.4111
4,136.731
5,63.7322
6,61.6883
7,90.3039
8,145.401
9,59.2087
10,227.985
11,207.271
12,205.73
13,164.905
14,164.147
15,0.331327
16,0.239219
17,113.74
18,236.255
19,146.381
20,144.511
21,170.172
22,90.3245
23,152.16
24,278.598
25,18.0921
26,120.94
27,209.135
28,205.226
29,85.4213
30,149.11
31,127.873
32,12.5258
33,134.634
34,0.0197089
35,66.3974
36,167.133
37,11.806
38,9.23198
39,26.5327
40,81.6671
41,28.8634
42,146.582
43,209.049
44,6.21171
45,24.235
46,118.631
47,259.906
48,5.54799
49,17.6407
50,204.006
51,4.8274
52,201.322
53,42.801
54,227.291
55,125.835
56,158.825
57,0
