index,value
0,62.2844
1,24.3652
2,65.0257
3,101.444
4,37.4435
5,15.0684
6,3.34465
7,5.8984
8,233.975
9,12.4654
10,48.7291
11,149.888
12,8.05203
13,31.6687
14,97.4644
15,32.9823
16,45.8479
17,187.178
18,14.6782
19,18.0458
20,109.889
21,0
22,142.682
23,62.1879
24,10.8698
25,40.146
26,35.3857
27,166.036
28,0
29,181.666
30,201.167
31,262.431
32,72.2107
33,123.961
34,140.302
35,0.816667
36,227.768
37,25.179
38,245.931
39,123.572
40,285.468
41,169.75
42,22.1105
43,158.378
44,267.317
45,0.313889
46,128.843
47,10.2776
48,115.012
49,138.641
50,113.039
51,28.3592
52,192.88
53,204.718
54,49.1609
55,37.4933
56,75.4417
57,147.026
