index,value
0,48.984
1,75.8585
2,57.7107
3,64.1367
4,34.0073
5,5.09621
6,53.9546
7,39.2478
8,45.3729
9,85.54
10,217.435
11,128.547
12,44.3758
13,187.287
14,0.245
15,84.7882
16,111.854
17,99.2682
18,52.3444
19,140.246
20,22.2168
21,220.335
22,125.07
23,120.26
24,14.2946
25,199.6
26,206.792
27,0
28,31.4615
29,103.496
30,5.36508
31,20.3479
32,165.946
33,240.141
34,162.695
35,135.621
36,2.06509
37,305.044
38,114.081
39,66.2256
40,251.932
41,0
42,23.712
43,0
44,203.338
45,93.2531
46,221.835
47,299.495
48,131.48
49,11.0528
50,265.179
51,126.998
52,0
53,0.129127
54,178.45
55,12.7655
56,40.2185
57,182.599
