index,value
0,61.8662
1,157.08
2,75.8113
3,98.9888
4,114.291
5,126.898
6,96.3869
7,79.318
8,137.937
9,72.8864
10,47.3379
11,245.496
12,41.0032
13,171.055
14,31.807
15,10.5962
16,149.713
17,281.817
18,243.667
19,4.1879
20,134.777
21,253.793
22,169.85
23,209.148
24,95.1441
25,280.432
26,188.407
27,119.67
28,1.53856
29,9.91828
30,55.8975
31,240.351
32,7.78502
33,223.137
34,145.212
35,199.819
36,0.54063
37,296.846
38,24.7739
39,0.012347
40,72.4181
41,205.3
42,246.342
43,4.02483
44,96.2046
45,0.0552194
46,6.97204
47,42.1267
48,81.9624
49,87.9499
50,94.7626
51,144.611
52,155.67
53,186.365
54,238.158
55,63.417
56,3.55383
57,15.5636
