index,value
0,43.5122
1,129.561
2,63.7552
3,69.6082
4,90.6653
5,102.392
6,70.983
7,48.4265
8,125.101
9,52.1368
10,29.5179
11,191.814
12,28.7501
13,130.017
14,26.5587
15,2.11519
16,192.167
17,235.811
18,199.053
19,1.91242
20,116.605
21,216.511
22,152.885
23,180.462
24,65.8862
25,236.755
26,231.443
27,120.55
28,2.29372
29,4.02204
30,47.7689
31,247.155
32,2.39117
33,192.692
34,112.02
35,192.474
36,0
37,281.906
38,19.5842
39,0
40,59.7614
41,163.432
42,249.325
43,0.857143
44,88.1248
45,0
46,2.57051
47,37.3638
48,64.5772
49,81.6027
50,89.6348
51,121.232
52,124.491
53,232.178
54,194.044
55,34.4186
56,0.0860387
57,11.0819
