index,value
0,194.26
1,225.83
2,259.287
3,204.768
4,260.704
5,247.791
6,257.363
7,202.196
8,118.308
9,74.4585
10,229.739
11,143.168
12,49.4566
13,66.1418
14,72.6189
15,5.65581
16,129.959
17,126.052
18,135.58
19,91.5636
20,124.197
21,0.0129612
22,182.184
23,125.553
24,242.445
25,149.944
26,81.438
27,125.557
28,92.4734
29,183.971
30,0.00244499
31,84.454
32,97.8273
33,22.0752
34,56.3479
35,64.7962
36,187.823
37,182.778
38,4.52917
39,133.71
40,48.1249
41,148.655
42,47.2091
43,8.18446
44,74.857
45,100.364
46,38.9461
47,57.4371
48,145.523
49,0
50,4.25081
51,88.0682
52,55.218
53,25.5302
54,4.29638
55,95.9328
56,122.712
57,185.223
